interaction_id,user_id,product_id,action,timestamp,device,session_duration_sec
INT00037464,U03681,P083,click,2025-11-12 10:54:08.209340,Mobile,234.0
INT00041925,U04713,P036,add_to_cart,2025-11-16 11:54:18.209340,Desktop,1427.0
INT00089258,U00474,P029,click,2025-12-29 00:51:38.209340,Mobile,1403.0
INT00001430,U04427,P062,click,2025-10-10 22:40:15.209340,Mobile,1786.0
INT00026695,U04389,P098,add_to_cart,2025-11-02 18:31:17.209340,Desktop,Invalid_Data
INT00045681,U02232,P045,view,2025-11-19 19:47:58.209340,Mobile,1234.0
,U04385,P008,view,,Mobile,839.0
INT00045710,,P085,view,2025-11-19 20:13:29.209340,Desktop,95.0
,U04266,P077,click,2025-11-16 11:18:51.209340,Desktop,842.0
INT00078166,U04868,P055,view,2025-12-19 02:01:23.209340,Mobile,1339.0
INT00051004,U00987,P083,view,2025-11-24 13:32:39.209340,Tablet,269.0
INT00011040,U04880,P092,view,2025-10-19 14:09:19.209340,Tablet,274.0
INT00030578,U00026,P083,,2025-11-06 05:18:11.209340,Desktop,
INT00043980,U03263,P031,view,2025-11-18 06:45:14.209340,Tablet,1360.0
INT00074515,U02951,P090,add_to_cart,2025-12-15 18:16:03.209340,Tablet,672.0
INT00053196,U00769,P028,click,2025-11-26 13:04:52.209340,Desktop,1414.0
INT00003054,U04105,P008,view,2025-10-12 08:50:50.209340,Desktop,1237.0
INT00097967,U03592,P008,,2026-01-05 21:50:47.209340,Desktop,278.0
INT00071651,U01477,P006,view,2025-12-13 05:42:25.209340,Mobile,1773.0
INT00000856,U01901,P071,,2025-10-10 09:53:18.209340,Mobile,348.0
INT00058623,U03891,P080,view,2025-12-01 11:58:42.209340,Tablet,1334.0
INT00043370,U02917,P021,view,2025-11-17 18:03:43.209340,Mobile,615.0
INT00014737,U01188,P006,,2025-10-22 21:37:58.209340,Desktop,852.0
INT00091347,U00901,P032,,2025-12-30 21:48:56.209340,Mobile,1305.0
INT00075356,U03204,P049,add_to_cart,2025-12-16 11:25:28.209340,Tablet,713.0
INT00059909,U01629,P078,add_to_cart,2025-12-02 16:43:19.209340,Tablet,698.0
,U01102,P052,add_to_cart,2025-11-06 11:14:29.209340,Tablet,1208.0
INT00033886,U02080,P026,view,2025-11-09 05:52:01.209340,Mobile,1204.0
,U04101,P031,view,2025-12-12 22:00:45.209340,Mobile,1352.0
INT00052667,U04882,P088,view,2025-11-26 02:03:01.209340,Desktop,892.0
INT00044600,U01809,P047,click,2025-11-18 20:56:35.209340,Desktop,440.0
INT00005061,U00060,P016,click,2025-10-14 04:50:12.209340,Desktop,1355.0
INT00070748,U04385,P013,view,2025-12-12 10:56:21.209340,Mobile,343.0
INT00070937,U03322,P032,view,2025-12-12 14:54:31.209340,Desktop,16.0
INT00033300,U03697,P067,view,2025-11-08 17:29:25.209340,Desktop,158.0
INT00046383,U04053,P053,purchase,2025-11-20 10:26:55.209340,Desktop,151.0
INT00032426,U03903,P015,purchase,2025-11-07 21:23:25.209340,Desktop,483.0
INT00086019,U01867,P038,view,,Mobile,240.0
,U01184,P064,view,2025-12-13 23:52:48.209340,Desktop,422.0
INT00078202,U01647,P030,view,2025-12-19 02:48:22.209340,Tablet,779.0
INT00037076,U04334,P032,click,,Mobile,168.0
INT00013343,U04775,P029,view,2025-10-21 15:07:15.209340,Invalid_Data,137.0
INT00033962,U01096,P002,view,2025-11-09 07:26:58.209340,Desktop,1430.0
INT00070676,U04788,P079,click,2025-12-12 09:22:26.209340,Desktop,1260.0
INT00046334,U03069,,view,2025-11-20 09:15:20.209340,Tablet,841.0
INT00076403,U03823,P043,click,2025-12-17 11:29:19.209340,Mobile,493.0
INT00025546,U00349,P007,view,2025-11-01 16:23:51.209340,Mobile,1232.0
INT00011045,U01069,P067,click,2025-10-19 14:16:16.209340,Tablet,1361.0
INT00000463,U00544,P001,view,2025-10-10 01:45:29.209340,Mobile,1158.0
INT00096453,U02395,P078,view,2026-01-04 12:05:02.209340,Tablet,1280.0
INT00033110,U03739,P071,view,2025-11-08 12:57:29.209340,Desktop,545.0
INT00082823,U01544,P009,view,2025-12-23 05:19:02.209340,Desktop,172.0
INT00056311,U03902,P006,view,2025-11-29 08:41:42.209340,Desktop,26.0
INT00036196,U03201,P043,view,2025-11-11 07:37:56.209340,Desktop,112.0
INT00005750,U04229,P075,view,Invalid_Data,Desktop,814.0
INT00009293,U04708,P018,click,2025-10-18 00:13:02.209340,Mobile,1075.0
INT00041874,U00340,P067,view,2025-11-16 10:51:35.209340,Desktop,1774.0
INT00040341,U00662,P034,view,2025-11-15 02:45:25.209340,Mobile,705.0
INT00061994,U01056,P055,view,2025-12-04 12:57:26.209340,Desktop,1465.0
INT00091000,U01590,P002,click,2025-12-30 13:43:26.209340,Desktop,1424.0
INT00096725,U01606,P026,view,2026-01-04 18:27:37.209340,Mobile,406.0
INT00003011,U02027,P094,view,2025-10-12 08:02:42.209340,Mobile,1212.0
INT00024366,U03481,P091,view,2025-10-31 14:19:14.209340,Desktop,1154.0
INT00097429,U01140,P087,view,2026-01-05 09:54:38.209340,Mobile,449.0
INT00035015,U02443,P063,purchase,2025-11-10 06:21:46.209340,Desktop,426.0
INT00011010,U03459,P013,click,2025-10-19 13:19:22.209340,Desktop,1620.0
INT00015766,U03938,P066,view,2025-10-23 19:17:38.209340,Desktop,382.0
INT00089908,U01717,P052,add_to_cart,2025-12-29 14:30:33.209340,Desktop,295.0
INT00052087,U04950,P021,purchase,2025-11-25 13:04:06.209340,Mobile,510.0
INT00072678,U01495,P037,click,2025-12-14 03:58:57.209340,Tablet,372.0
INT00051355,U00951,P069,click,2025-11-24 21:07:59.209340,Mobile,1699.0
INT00016815,U02936,P079,purchase,2025-10-24 18:50:13.209340,Mobile,968.0
INT00060368,U04257,P034,view,2025-12-03 03:01:28.209340,Desktop,1185.0
INT00098972,U04536,P004,view,2026-01-06 18:48:09.209340,Tablet,1212.0
INT00072266,U02071,P007,view,2025-12-13 19:03:18.209340,Mobile,925.0
INT00022095,U04209,P050,view,2025-10-29 13:55:50.209340,Mobile,1249.0
INT00067327,U02024,P004,view,2025-12-09 09:27:11.209340,Mobile,1299.0
INT00027362,U04543,P088,view,2025-11-03 09:20:43.209340,Desktop,954.0
INT00011501,U04747,P002,click,2025-10-19 23:19:42.209340,Tablet,1357.0
INT00046672,U03818,P031,view,2025-11-20 16:30:44.209340,Mobile,294.0
INT00010572,,P069,view,2025-10-19 03:57:14.209340,Mobile,1229.0
INT00056557,U02228,P090,view,2025-11-29 14:24:53.209340,Mobile,974.0
INT00019094,U00164,P036,view,2025-10-26 20:47:53.209340,Mobile,196.0
INT00008027,U02826,P056,view,2025-10-16 21:47:29.209340,Tablet,952.0
INT00021684,U00027,P028,view,2025-10-29 05:08:44.209340,Desktop,1460.0
INT00047282,U01890,P088,click,2025-11-21 05:09:04.209340,Tablet,215.0
INT00013279,U03181,P038,view,2025-10-21 13:38:53.209340,Tablet,163.0
INT00010324,U04765,P041,view,2025-10-18 23:07:36.209340,Mobile,466.0
INT00002538,U02565,P013,,2025-10-11 22:14:18.209340,Mobile,605.0
INT00053160,U01003,P025,view,2025-11-26 12:22:59.209340,Desktop,1048.0
INT00071134,U02032,P052,view,2025-12-12 18:28:40.209340,Mobile,840.0
INT00037828,U03804,P047,click,,Tablet,1307.0
INT00061802,U03724,P011,view,2025-12-04 09:29:35.209340,Desktop,898.0
INT00027047,U04861,P044,view,2025-11-03 01:54:32.209340,Desktop,1781.0
INT00026821,U01160,P069,add_to_cart,2025-11-02 20:48:43.209340,Tablet,191.0
INT00057930,U03209,P051,view,2025-11-30 21:01:01.209340,Desktop,229.0
INT00040386,U00806,P089,view,2025-11-15 03:57:33.209340,Desktop,40.0
INT00065393,U00371,P034,view,2025-12-07 14:19:02.209340,Desktop,1574.0
INT00065769,U04176,P005,click,2025-12-07 21:52:15.209340,Desktop,80.0
INT00026260,U04871,P029,view,2025-11-02 09:14:35.209340,Tablet,1194.0
INT00091088,U01729,P055,view,2025-12-30 16:01:09.209340,Tablet,27.0
INT00005709,U03952,P050,add_to_cart,2025-10-14 18:59:01.209340,,408.0
INT00066571,U02607,P049,view,2025-12-08 15:37:52.209340,Mobile,158.0
INT00090681,U04895,P031,view,2025-12-30 07:18:31.209340,Desktop,685.0
INT00090169,U03302,,view,2025-12-29 20:13:11.209340,Desktop,1372.0
INT00037513,U03755,P052,view,2025-11-12 11:58:43.209340,Desktop,1110.0
INT00057350,U02131,P071,click,2025-11-30 08:06:01.209340,Desktop,1761.0
INT00058753,U04152,P035,view,2025-12-01 15:01:57.209340,Tablet,143.0
INT00093533,U01393,P099,add_to_cart,2026-01-01 20:14:15.209340,Mobile,631.0
INT00052323,U03291,P026,view,2025-11-25 18:27:46.209340,Mobile,310.0
INT00099248,U00529,P072,click,2026-01-07 01:01:42.209340,,1023.0
INT00097013,U02492,P060,add_to_cart,2026-01-05 00:17:17.209340,Desktop,879.0
INT00049077,U00641,P050,view,2025-11-22 19:23:36.209340,Mobile,1345.0
,U04234,P056,view,2025-11-27 00:01:45.209340,Mobile,1169.0
INT00032936,U01130,P056,view,2025-11-08 08:58:30.209340,,941.0
INT00071242,U03789,P050,view,2025-12-12 20:57:25.209340,Desktop,
INT00038864,U01433,P071,view,2025-11-13 18:49:44.209340,Mobile,534.0
INT00047154,U03334,P098,view,2025-11-21 02:30:13.209340,Desktop,431.0
INT00006888,U01537,P020,view,2025-10-15 20:35:41.209340,Tablet,1369.0
INT00072686,U01882,P018,click,2025-12-14 04:05:12.209340,Tablet,69.0
INT00010874,U04557,P016,view,2025-10-19 10:18:02.209340,Desktop,197.0
INT00004510,U03374,P035,view,2025-10-13 17:21:05.209340,Desktop,868.0
INT00018071,U02151,P094,click,2025-10-25 21:55:56.209340,Mobile,1365.0
INT00018216,U04891,P063,add_to_cart,2025-10-26 01:00:41.209340,Tablet,1779.0
INT00075528,U01674,P009,view,2025-12-16 15:05:18.209340,Desktop,889.0
INT00037737,U00833,P065,add_to_cart,2025-11-12 16:54:22.209340,Tablet,876.0
INT00049787,U03911,P055,add_to_cart,2025-11-23 10:59:32.209340,Tablet,1754.0
INT00065204,U03984,P072,click,2025-12-07 10:18:39.209340,Desktop,1525.0
INT00084485,U01578,P039,click,2025-12-24 17:47:34.209340,Desktop,1696.0
INT00081261,U02360,P062,view,2025-12-21 20:32:13.209340,Desktop,483.0
INT00074978,U00534,P057,view,2025-12-16 03:40:04.209340,Tablet,762.0
INT00092222,U01367,P072,view,2025-12-31 16:46:13.209340,Mobile,276.0
INT00057434,U04882,P087,click,2025-11-30 10:20:00.209340,Desktop,799.0
INT00045087,U04800,P035,view,2025-11-19 07:13:51.209340,Desktop,1237.0
INT00050514,U04660,P082,view,2025-11-24 03:09:02.209340,Tablet,332.0
INT00006411,U01832,P058,click,2025-10-15 10:16:44.209340,Mobile,1087.0
INT00006347,U04554,P060,view,2025-10-15 08:48:04.209340,Tablet,1449.0
INT00066879,U04059,P025,click,2025-12-08 22:33:06.209340,Desktop,265.0
INT00059510,U00723,P085,view,2025-12-02 07:37:55.209340,Desktop,1116.0
INT00054905,U04659,P033,click,2025-11-28 01:22:24.209340,Desktop,462.0
INT00092875,U02353,P031,click,2026-01-01 06:06:12.209340,Desktop,1300.0
INT00023797,U00202,P041,view,2025-10-31 02:03:37.209340,Tablet,1536.0
INT00062587,U00956,P031,view,2025-12-05 01:29:42.209340,Desktop,306.0
INT00070032,U02975,P016,view,2025-12-11 18:33:55.209340,Desktop,1309.0
INT00058853,U01270,P067,click,2025-12-01 17:09:29.209340,Desktop,1472.0
INT00030923,U02962,P013,add_to_cart,Invalid_Data,Mobile,314.0
INT00001002,U03343,P056,view,2025-10-10 12:57:04.209340,Mobile,785.0
INT00093956,U01932,P038,click,2026-01-02 05:31:54.209340,Tablet,587.0
INT00067272,U00810,P028,add_to_cart,2025-12-09 08:19:00.209340,Desktop,1777.0
INT00003733,U04276,P082,click,2025-10-12 23:14:39.209340,Desktop,522.0
INT00077575,U03543,P030,view,2025-12-18 13:18:37.209340,Tablet,1717.0
INT00087847,U04620,P047,view,2025-12-27 16:39:37.209340,Tablet,506.0
INT00036215,U00295,P038,add_to_cart,2025-11-11 07:53:14.209340,Mobile,1527.0
INT00035038,,P016,view,2025-11-10 06:52:03.209340,Desktop,636.0
INT00019376,U02581,P038,view,2025-10-27 02:39:56.209340,Tablet,1511.0
INT00067267,U01777,P037,view,2025-12-09 08:09:38.209340,Desktop,301.0
INT00066179,U03210,P024,view,2025-12-08 07:43:24.209340,Desktop,295.0
INT00058736,U04112,P052,click,2025-12-01 14:34:43.209340,Mobile,1500.0
INT00032941,U04326,P025,view,2025-11-08 09:05:19.209340,Desktop,255.0
INT00099786,U02930,P059,view,2026-01-07 12:02:24.209340,Tablet,1472.0
INT00059575,U01952,P008,view,2025-12-02 09:01:21.209340,,922.0
INT00046980,U04385,P017,purchase,2025-11-20 22:42:26.209340,Mobile,293.0
INT00060974,U01202,P059,view,2025-12-03 16:22:07.209340,Desktop,1518.0
INT00098896,U02448,P084,view,2026-01-06 17:20:58.209340,Tablet,1043.0
INT00089190,U02719,P058,view,2025-12-28 23:16:04.209340,Mobile,1151.0
INT00028417,U02842,P006,view,,Mobile,112.0
INT00097315,U02667,P072,view,2026-01-05 07:08:28.209340,Tablet,365.0
INT00055865,U03034,,add_to_cart,2025-11-28 22:31:51.209340,Tablet,569.0
INT00081357,U00245,P030,view,2025-12-21 22:42:49.209340,Desktop,1426.0
INT00039152,U01591,P077,click,2025-11-14 00:39:33.209340,Tablet,1589.0
INT00006985,U04237,P090,view,2025-10-15 22:50:54.209340,Tablet,1421.0
INT00003221,U01007,P017,view,2025-10-12 12:28:37.209340,Mobile,967.0
INT00098485,U03143,P060,view,2026-01-06 08:30:14.209340,Desktop,715.0
INT00094727,U04800,P088,view,2026-01-02 22:37:21.209340,,478.0
INT00027876,U01053,P041,view,2025-11-03 20:03:50.209340,Tablet,235.0
INT00074427,U00357,P002,click,2025-12-15 16:24:12.209340,Tablet,1411.0
INT00037612,U04081,P025,view,2025-11-12 14:12:03.209340,Tablet,533.0
INT00050449,U02919,P064,view,2025-11-24 01:43:05.209340,Tablet,174.0
INT00097679,U01805,P041,view,2026-01-05 15:44:26.209340,Mobile,834.0
INT00029222,U04813,P074,click,2025-11-05 00:05:41.209340,Desktop,543.0
INT00063777,U01968,P062,add_to_cart,2025-12-06 03:26:13.209340,Desktop,608.0
INT00034634,U02861,P081,view,2025-11-09 21:53:13.209340,Desktop,155.0
INT00059166,U02241,P047,view,2025-12-02 00:16:58.209340,Tablet,513.0
INT00081066,U04307,P089,view,2025-12-21 16:28:17.209340,Desktop,229.0
INT00032183,U01261,P011,view,2025-11-07 16:41:03.209340,Mobile,478.0
INT00061051,U04356,P008,view,2025-12-03 17:57:11.209340,Mobile,1474.0
INT00074750,U03567,P078,add_to_cart,2025-12-15 23:30:27.209340,Tablet,341.0
INT00081285,U02249,P060,click,2025-12-21 21:04:59.209340,Desktop,626.0
INT00043762,U01785,P099,view,2025-11-18 02:34:21.209340,Mobile,1358.0
INT00094394,U02622,P061,add_to_cart,2026-01-02 15:16:09.209340,Tablet,1666.0
INT00011645,U02056,P011,view,2025-10-20 02:07:37.209340,Desktop,586.0
INT00087452,U02698,P039,view,,Tablet,1415.0
INT00074576,U04536,P055,view,2025-12-15 19:35:50.209340,Tablet,1745.0
INT00049010,U01774,,click,2025-11-22 18:04:24.209340,Tablet,432.0
INT00095009,U00814,P043,click,2026-01-03 05:01:23.209340,Mobile,1211.0
INT00022793,U04469,P015,view,2025-10-30 04:55:52.209340,Mobile,836.0
INT00010005,U04227,P008,view,2025-10-18 16:11:10.209340,Mobile,140.0
INT00010815,U04844,P098,view,2025-10-19 09:19:02.209340,Mobile,1213.0
INT00092658,U00273,P006,view,2026-01-01 01:35:03.209340,Desktop,1691.0
INT00087137,U03761,P019,view,2025-12-27 01:50:25.209340,Tablet,846.0
INT00045519,U02173,P090,click,2025-11-19 16:33:24.209340,Desktop,880.0
INT00055375,U03655,P005,purchase,2025-11-28 11:15:33.209340,Tablet,1197.0
INT00023383,U04798,P060,view,2025-10-30 17:41:27.209340,Tablet,1683.0
INT00045393,U04931,P010,purchase,2025-11-19 13:46:42.209340,Desktop,790.0
,U04463,P031,view,2025-10-26 05:08:05.209340,Tablet,1526.0
INT00063242,U02904,P041,view,2025-12-05 16:07:08.209340,Mobile,648.0
INT00057362,U03986,P009,view,2025-11-30 08:26:06.209340,Tablet,1532.0
INT00069179,U02005,P074,view,2025-12-11 00:16:25.209340,Desktop,809.0
INT00045934,U03156,P099,add_to_cart,2025-11-20 00:58:53.209340,Desktop,1071.0
INT00036778,U00922,P014,click,,Desktop,1540.0
INT00017240,U00448,P046,add_to_cart,2025-10-25 03:39:53.209340,Mobile,860.0
INT00094689,U04643,P064,view,2026-01-02 21:48:07.209340,Tablet,1486.0
INT00010813,U00160,P023,view,2025-10-19 09:16:49.209340,Tablet,1265.0
,U00751,P006,add_to_cart,2025-12-16 10:49:31.209340,Desktop,698.0
INT00034874,U01077,P084,view,2025-11-10 02:52:27.209340,Mobile,262.0
INT00008229,U03467,P091,view,2025-10-17 02:02:58.209340,Tablet,128.0
INT00028613,U04657,P024,add_to_cart,2025-11-04 10:57:31.209340,Desktop,622.0
INT00097846,U04378,P012,click,2026-01-05 19:12:15.209340,Desktop,475.0
INT00099131,U03782,P078,view,2026-01-06 22:11:13.209340,Mobile,1053.0
INT00031612,U00612,P040,add_to_cart,2025-11-07 04:01:29.209340,Desktop,231.0
INT00092564,U00286,P040,view,2025-12-31 23:48:59.209340,Mobile,576.0
INT00040627,U00902,,view,2025-11-15 08:45:04.209340,Tablet,702.0
INT00061268,U04493,,view,2025-12-03 22:36:57.209340,Mobile,562.0
INT00005711,U02573,P098,click,2025-10-14 19:04:34.209340,Tablet,534.0
INT00073433,U04640,P062,add_to_cart,2025-12-14 20:57:02.209340,Desktop,1632.0
INT00036115,U01039,P024,view,2025-11-11 05:39:39.209340,Mobile,921.0
INT00070868,U01484,P086,view,2025-12-12 13:21:36.209340,Mobile,1028.0
INT00086093,U01224,P061,view,2025-12-26 04:15:07.209340,Mobile,93.0
INT00064759,U03235,P045,click,2025-12-07 00:50:05.209340,Desktop,1497.0
INT00068976,U03425,P051,add_to_cart,2025-12-10 20:18:27.209340,Desktop,
INT00065610,U04112,P069,view,2025-12-07 18:46:30.209340,Desktop,77.0
INT00028792,U04043,P083,click,2025-11-04 15:17:11.209340,Tablet,955.0
INT00083418,U03005,P088,view,2025-12-23 18:23:57.209340,Mobile,1772.0
INT00055680,U01839,P004,click,2025-11-28 18:16:07.209340,Mobile,920.0
INT00080755,U02905,P011,click,2025-12-21 09:52:27.209340,Desktop,688.0
INT00018443,U00870,P095,view,2025-10-26 06:01:58.209340,Mobile,1090.0
INT00013069,U02505,P016,purchase,2025-10-21 09:02:58.209340,Desktop,891.0
,U01762,P033,view,2025-11-23 05:25:36.209340,Mobile,
INT00075124,U03075,P048,click,2025-12-16 06:41:01.209340,Tablet,41.0
INT00020441,U00730,P010,view,2025-10-28 00:59:54.209340,Desktop,1009.0
INT00057972,U00429,P011,click,2025-11-30 21:57:08.209340,Tablet,
INT00087443,U02837,P089,click,2025-12-27 08:17:43.209340,,1637.0
INT00030167,U03800,P075,click,2025-11-05 20:32:56.209340,Tablet,314.0
INT00076564,U00167,P057,view,2025-12-17 14:58:13.209340,Desktop,1673.0
INT00099151,U04672,P025,view,2026-01-06 22:39:11.209340,Mobile,989.0
INT00033685,U04349,P087,add_to_cart,2025-11-09 01:39:41.209340,Tablet,1606.0
INT00030953,U02471,P033,,2025-11-06 13:50:01.209340,Desktop,248.0
INT00073640,U03051,P026,view,2025-12-15 01:10:41.209340,Desktop,481.0
INT00048706,U02247,P057,view,2025-11-22 11:54:41.209340,Mobile,1733.0
INT00081185,U02689,P058,add_to_cart,2025-12-21 18:59:43.209340,Desktop,776.0
INT00070834,U01315,P057,view,2025-12-12 12:42:10.209340,Mobile,1580.0
INT00089895,U02023,P089,view,2025-12-29 14:13:51.209340,Tablet,1365.0
INT00067312,U03537,P033,click,2025-12-09 09:05:39.209340,Tablet,1395.0
INT00053275,U04062,,click,2025-11-26 14:49:10.209340,Desktop,571.0
INT00056914,U00972,P007,view,2025-11-29 22:24:07.209340,Desktop,1695.0
INT00005638,U00328,P033,click,2025-10-14 17:28:16.209340,Desktop,Invalid_Data
INT00020160,U02432,P035,view,2025-10-27 19:25:58.209340,Tablet,1740.0
INT00029979,U03141,P031,add_to_cart,2025-11-05 16:40:06.209340,Desktop,1435.0
INT00020217,U01324,P006,view,,Mobile,1713.0
INT00062012,U02332,P072,click,2025-12-04 13:22:25.209340,Tablet,233.0
INT00065851,U02461,P005,view,2025-12-07 23:48:58.209340,Desktop,1247.0
INT00086886,U02767,P077,click,2025-12-26 21:01:20.209340,Mobile,378.0
INT00068820,U04963,,add_to_cart,2025-12-10 17:03:15.209340,Tablet,692.0
INT00089310,U00835,P036,add_to_cart,2025-12-29 02:05:38.209340,Desktop,1082.0
INT00027721,U00286,P024,view,2025-11-03 16:35:56.209340,Tablet,1335.0
,U04966,P050,view,2025-12-16 10:43:14.209340,Tablet,1659.0
INT00006666,U01386,P037,click,2025-10-15 15:32:11.209340,Desktop,378.0
,U00519,P041,view,2025-11-16 17:09:22.209340,Desktop,1041.0
INT00056216,U04945,,,,Tablet,53.0
INT00084694,U00272,P065,view,2025-12-24 22:32:57.209340,Mobile,502.0
INT00037856,U03290,P098,,2025-11-12 19:54:49.209340,Mobile,1387.0
INT00067319,U04975,P025,view,2025-12-09 09:19:38.209340,,1115.0
INT00069608,U00665,P041,add_to_cart,2025-12-11 09:12:03.209340,Desktop,1699.0
INT00009161,U01482,P045,view,2025-10-17 21:28:55.209340,Mobile,1253.0
INT00064576,U03013,P007,purchase,2025-12-06 21:07:58.209340,Mobile,1555.0
INT00093634,U03450,P008,view,2026-01-01 21:57:30.209340,Mobile,474.0
INT00018078,U03960,P091,view,2025-10-25 22:00:44.209340,Mobile,1411.0
INT00021290,U03328,P037,view,2025-10-28 19:37:41.209340,Tablet,380.0
INT00002323,U01192,P070,view,2025-10-11 17:53:10.209340,Mobile,1270.0
INT00079827,U04079,P025,view,2025-12-20 14:08:08.209340,Tablet,732.0
INT00001256,U03160,P075,view,2025-10-10 18:37:49.209340,Tablet,753.0
INT00027602,U00093,P053,purchase,2025-11-03 14:09:38.209340,Mobile,1272.0
INT00077727,U00715,P012,view,2025-12-18 16:41:27.209340,Desktop,739.0
INT00059742,U01088,P008,,2025-12-02 13:04:50.209340,Desktop,117.0
INT00053129,U01770,P030,view,2025-11-26 11:49:29.209340,Tablet,1638.0
INT00001718,U02960,P087,click,2025-10-11 04:47:55.209340,Desktop,1007.0
INT00053527,U02676,P100,view,2025-11-26 19:56:49.209340,Tablet,940.0
INT00072340,U00246,P015,,2025-12-13 20:43:46.209340,,1351.0
INT00017314,,P009,view,2025-10-25 05:11:42.209340,Desktop,747.0
INT00016370,U03374,P066,add_to_cart,2025-10-24 08:57:28.209340,Tablet,1628.0
INT00015714,U00782,P039,view,2025-10-23 18:07:27.209340,Desktop,1101.0
INT00029221,U02486,P011,purchase,2025-11-05 00:05:26.209340,Desktop,1568.0
INT00025719,U00531,P090,add_to_cart,2025-11-01 21:08:03.209340,Mobile,1480.0
INT00038943,U03730,P017,view,2025-11-13 20:14:55.209340,Desktop,752.0
INT00027794,U01053,P036,view,2025-11-03 18:05:43.209340,Mobile,828.0
INT00054374,,P024,view,2025-11-27 13:29:15.209340,Tablet,1662.0
INT00071256,U00478,P064,purchase,2025-12-12 21:18:51.209340,Mobile,53.0
INT00019135,U00090,P042,click,2025-10-26 21:40:42.209340,Desktop,730.0
INT00065922,U04457,P056,click,2025-12-08 01:29:42.209340,Desktop,1454.0
INT00007950,U03296,P087,click,2025-10-16 20:02:48.209340,Desktop,1264.0
INT00051260,U02413,P090,click,2025-11-24 18:44:10.209340,Mobile,1416.0
INT00095034,U04840,P020,click,2026-01-03 05:42:23.209340,Mobile,596.0
,U04767,P065,view,2025-11-18 11:54:36.209340,Tablet,562.0
